 Time (a.u.) 	 Real(mu)  	 Im(mu) 	  E(t=0) (a.u.)  	 E(t) (a.u.)
 888.5000000000  -7.9373278890e-03  -3.8058884386e-19  4.8883715705e-03  4.9080365053e-03  
 889.0000000000  -7.9764972904e-03  3.5812023615e-20  4.8883715705e-03  4.9080365169e-03  
 889.5000000000  -8.0154859548e-03  5.2150283008e-19  4.8883715705e-03  4.9080365284e-03  
 890.0000000000  -8.0542929984e-03  -6.9538916597e-19  4.8883715705e-03  4.9080365399e-03  
 890.5000000000  -8.0929175416e-03  3.8284989460e-19  4.8883715705e-03  4.9080365515e-03  
 891.0000000000  -8.1313587085e-03  -1.5260139653e-18  4.8883715705e-03  4.9080365630e-03  
 891.5000000000  -8.1696156277e-03  -1.1358710821e-20  4.8883715705e-03  4.9080365745e-03  
 892.0000000000  -8.2076874315e-03  -8.8070240674e-21  4.8883715705e-03  4.9080365861e-03  
 892.5000000000  -8.2455732568e-03  8.3321783985e-19  4.8883715705e-03  4.9080365976e-03  
 893.0000000000  -8.2832722442e-03  1.0281963902e-18  4.8883715705e-03  4.9080366091e-03  
 893.5000000000  -8.3207835388e-03  3.5614982475e-19  4.8883715705e-03  4.9080366207e-03  
 894.0000000000  -8.3581062897e-03  -8.3717354992e-19  4.8883715705e-03  4.9080366322e-03  
 894.5000000000  -8.3952396505e-03  -2.7959128121e-19  4.8883715705e-03  4.9080366437e-03  
 895.0000000000  -8.4321827785e-03  3.4836349606e-20  4.8883715705e-03  4.9080366553e-03  
 895.5000000000  -8.4689348358e-03  1.9949528417e-19  4.8883715705e-03  4.9080366668e-03  
 896.0000000000  -8.5054949885e-03  -7.3236811095e-19  4.8883715705e-03  4.9080366783e-03  
 896.5000000000  -8.5418624070e-03  -7.6000034708e-19  4.8883715705e-03  4.9080366899e-03  
 897.0000000000  -8.5780362660e-03  9.6128078420e-19  4.8883715705e-03  4.9080367014e-03  
 897.5000000000  -8.6140157446e-03  3.4219800197e-21  4.8883715705e-03  4.9080367129e-03  
 898.0000000000  -8.6498000262e-03  1.0750545682e-19  4.8883715705e-03  4.9080367245e-03  
 898.5000000000  -8.6853882986e-03  -4.8933062327e-20  4.8883715705e-03  4.9080367360e-03  
 899.0000000000  -8.7207797538e-03  8.4933687582e-19  4.8883715705e-03  4.9080367475e-03  
 899.5000000000  -8.7559735886e-03  -8.9772826203e-19  4.8883715705e-03  4.9080367591e-03  
 900.0000000000  -8.7909690038e-03  -3.7797948606e-19  4.8883715705e-03  4.9080367706e-03  
 900.5000000000  -8.8257652048e-03  9.5904673073e-19  4.8883715705e-03  4.9080367821e-03  
 901.0000000000  -8.8603614015e-03  8.3795433914e-19  4.8883715705e-03  4.9080367937e-03  
 901.5000000000  -8.8947568083e-03  -5.4733250733e-20  4.8883715705e-03  4.9080368052e-03  
 902.0000000000  -8.9289506439e-03  1.1845072848e-18  4.8883715705e-03  4.9080368167e-03  
 902.5000000000  -8.9629421317e-03  6.9768409387e-19  4.8883715705e-03  4.9080368283e-03  
 903.0000000000  -8.9967304995e-03  7.2432289024e-19  4.8883715705e-03  4.9080368398e-03  
 903.5000000000  -9.0303149798e-03  4.0772738348e-19  4.8883715705e-03  4.9080368513e-03  
 904.0000000000  -9.0636948095e-03  -8.3212569678e-19  4.8883715705e-03  4.9080368629e-03  
 904.5000000000  -9.0968692301e-03  3.0636321441e-19  4.8883715705e-03  4.9080368744e-03  
 905.0000000000  -9.1298374878e-03  -4.5536769177e-19  4.8883715705e-03  4.9080368859e-03  
 905.5000000000  -9.1625988334e-03  4.1620869319e-19  4.8883715705e-03  4.9080368974e-03  
