 Time (a.u.) 	 Real(mu)  	 Im(mu) 	  E(t=0) (a.u.)  	 E(t) (a.u.)
 440.0000000000  2.0654606082e-01  -5.6770487366e-19  6.0221140552e-03  6.2467501234e-02  
 440.8000000000  2.1227165855e-01  -3.0353774408e-19  6.0221140552e-03  6.2467550545e-02  
 441.6000000000  2.1798051994e-01  -1.1788316760e-18  6.0221140552e-03  6.2467599856e-02  
 442.4000000000  2.2367217953e-01  2.8346801884e-18  6.0221140552e-03  6.2467649168e-02  
 443.2000000000  2.2934617181e-01  -2.4175421383e-18  6.0221140552e-03  6.2467698479e-02  
 444.0000000000  2.3500203125e-01  2.6863644628e-18  6.0221140552e-03  6.2467747790e-02  
 444.8000000000  2.4063929233e-01  1.9639639726e-18  6.0221140552e-03  6.2467797102e-02  
 445.6000000000  2.4625748955e-01  1.9583925845e-18  6.0221140552e-03  6.2467846413e-02  
 446.4000000000  2.5185615740e-01  7.2668875597e-19  6.0221140552e-03  6.2467895725e-02  
 447.2000000000  2.5743483046e-01  2.3773865639e-18  6.0221140552e-03  6.2467945036e-02  
 448.0000000000  2.6299304334e-01  3.9995210574e-18  6.0221140552e-03  6.2467994348e-02  
 448.8000000000  2.6853033075e-01  4.0916474461e-18  6.0221140552e-03  6.2468043659e-02  
 449.6000000000  2.7404622750e-01  7.9688884883e-20  6.0221140552e-03  6.2468092971e-02  
 450.4000000000  2.7954026851e-01  2.9408983980e-19  6.0221140552e-03  6.2468142283e-02  
 451.2000000000  2.8501198888e-01  4.7007596904e-18  6.0221140552e-03  6.2468191595e-02  
 452.0000000000  2.9046092386e-01  4.7921714838e-18  6.0221140552e-03  6.2468240907e-02  
 452.8000000000  2.9588660890e-01  1.1974842937e-18  6.0221140552e-03  6.2468290219e-02  
 453.6000000000  3.0128857969e-01  -1.3259103897e-18  6.0221140552e-03  6.2468339531e-02  
 454.4000000000  3.0666637215e-01  -2.5960162229e-18  6.0221140552e-03  6.2468388843e-02  
 455.2000000000  3.1201952252e-01  1.8201496935e-18  6.0221140552e-03  6.2468438155e-02  
 456.0000000000  3.1734756732e-01  -1.0864754307e-18  6.0221140552e-03  6.2468487467e-02  
 456.8000000000  3.2265004345e-01  -8.2945436670e-20  6.0221140552e-03  6.2468536779e-02  
 457.6000000000  3.2792648817e-01  -5.6050129157e-19  6.0221140552e-03  6.2468586091e-02  
 458.4000000000  3.3317643917e-01  -2.2861084569e-18  6.0221140552e-03  6.2468635404e-02  
 459.2000000000  3.3839943459e-01  2.6536136237e-19  6.0221140552e-03  6.2468684716e-02  
 460.0000000000  3.4359501307e-01  -8.3275183909e-19  6.0221140552e-03  6.2468734029e-02  
 460.8000000000  3.4876271377e-01  -2.6058132797e-18  6.0221140552e-03  6.2468783341e-02  
 461.6000000000  3.5390207643e-01  1.4344321064e-18  6.0221140552e-03  6.2468832654e-02  
 462.4000000000  3.5901264142e-01  1.5049394511e-18  6.0221140552e-03  6.2468881966e-02  
 463.2000000000  3.6409394973e-01  -1.8751281857e-18  6.0221140552e-03  6.2468931279e-02  
 464.0000000000  3.6914554309e-01  -4.4582443914e-18  6.0221140552e-03  6.2468980592e-02  
 464.8000000000  3.7416696397e-01  -8.0496463945e-18  6.0221140552e-03  6.2469029905e-02  
 465.6000000000  3.7915775564e-01  -4.0107348825e-18  6.0221140552e-03  6.2469079217e-02  
 466.4000000000  3.8411746219e-01  1.6664496153e-18  6.0221140552e-03  6.2469128530e-02  
 467.2000000000  3.8904562866e-01  -9.2037230340e-19  6.0221140552e-03  6.2469177843e-02  
 468.0000000000  3.9394180099e-01  1.8938803467e-19  6.0221140552e-03  6.2469227156e-02  
 468.8000000000  3.9880552614e-01  -3.3471271341e-18  6.0221140552e-03  6.2469276469e-02  
 469.6000000000  4.0363635214e-01  6.6110921653e-20  6.0221140552e-03  6.2469325783e-02  
 470.4000000000  4.0843382812e-01  -5.2087784185e-18  6.0221140552e-03  6.2469375096e-02  
 471.2000000000  4.1319750437e-01  2.0122731565e-18  6.0221140552e-03  6.2469424409e-02  
 472.0000000000  4.1792693242e-01  -1.3883589983e-18  6.0221140552e-03  6.2469473722e-02  
 472.8000000000  4.2262166509e-01  -5.2978933931e-19  6.0221140552e-03  6.2469523036e-02  
 473.6000000000  4.2728125655e-01  -1.7612651738e-18  6.0221140552e-03  6.2469572349e-02  
 474.4000000000  4.3190526236e-01  -3.3596957615e-18  6.0221140552e-03  6.2469621663e-02  
 475.2000000000  4.3649323959e-01  -7.0860912357e-18  6.0221140552e-03  6.2469670976e-02  
 476.0000000000  4.4104474681e-01  -3.3955179866e-18  6.0221140552e-03  6.2469720290e-02  
 476.8000000000  4.4555934422e-01  -2.4851259280e-18  6.0221140552e-03  6.2469769603e-02  
 477.6000000000  4.5003659369e-01  -9.0639056721e-19  6.0221140552e-03  6.2469818917e-02  
 478.4000000000  4.5447605882e-01  1.0495119450e-18  6.0221140552e-03  6.2469868231e-02  
 479.2000000000  4.5887730503e-01  -3.4043959807e-18  6.0221140552e-03  6.2469917545e-02  
 480.0000000000  4.6323989960e-01  7.7015942824e-18  6.0221140552e-03  6.2469966859e-02  
 480.8000000000  4.6756341179e-01  -5.1413597793e-18  6.0221140552e-03  6.2470016173e-02  
 481.6000000000  4.7184741285e-01  -1.1104759768e-18  6.0221140552e-03  6.2470065487e-02  
 482.4000000000  4.7609147616e-01  -1.3788531049e-18  6.0221140552e-03  6.2470114801e-02  
 483.2000000000  4.8029517725e-01  4.6469200004e-18  6.0221140552e-03  6.2470164115e-02  
 484.0000000000  4.8445809390e-01  -7.7931606428e-18  6.0221140552e-03  6.2470213429e-02  
 484.8000000000  4.8857980622e-01  -5.4037544828e-18  6.0221140552e-03  6.2470262743e-02  
 485.6000000000  4.9265989672e-01  6.1060574770e-18  6.0221140552e-03  6.2470312057e-02  
 486.4000000000  4.9669795037e-01  2.5004712540e-18  6.0221140552e-03  6.2470361372e-02  
 487.2000000000  5.0069355472e-01  2.4969005849e-18  6.0221140552e-03  6.2470410686e-02  
 488.0000000000  5.0464629994e-01  -5.5538039461e-18  6.0221140552e-03  6.2470460001e-02  
 488.8000000000  5.0855577894e-01  -6.4852315204e-18  6.0221140552e-03  6.2470509315e-02  
 489.6000000000  5.1242158741e-01  6.9377843021e-18  6.0221140552e-03  6.2470558630e-02  
 490.4000000000  5.1624332391e-01  -1.9678438845e-18  6.0221140552e-03  6.2470607944e-02  
 491.2000000000  5.2002058999e-01  3.8245896662e-19  6.0221140552e-03  6.2470657259e-02  
 492.0000000000  5.2375299023e-01  7.8732114105e-18  6.0221140552e-03  6.2470706574e-02  
 492.8000000000  5.2744013233e-01  -4.3048392160e-18  6.0221140552e-03  6.2470755888e-02  
 493.6000000000  5.3108162722e-01  -5.5506254280e-18  6.0221140552e-03  6.2470805203e-02  
 494.4000000000  5.3467708911e-01  2.1123641157e-18  6.0221140552e-03  6.2470854518e-02  
 495.2000000000  5.3822613562e-01  6.6098891577e-18  6.0221140552e-03  6.2470903833e-02  
 496.0000000000  5.4172838780e-01  2.7748962186e-18  6.0221140552e-03  6.2470953148e-02  
 496.8000000000  5.4518347028e-01  4.8584283468e-18  6.0221140552e-03  6.2471002463e-02  
 497.6000000000  5.4859101131e-01  -6.1123245448e-18  6.0221140552e-03  6.2471051778e-02  
 498.4000000000  5.5195064288e-01  -3.5363304436e-18  6.0221140552e-03  6.2471101094e-02  
 499.2000000000  5.5526200079e-01  -3.8165611202e-18  6.0221140552e-03  6.2471150409e-02  
 500.0000000000  5.5852472471e-01  -6.7825358654e-18  6.0221140552e-03  6.2471199724e-02  
 500.8000000000  5.6173845833e-01  -4.8356094460e-18  6.0221140552e-03  6.2471249039e-02  
 501.6000000000  5.6490284938e-01  4.7271305338e-18  6.0221140552e-03  6.2471298355e-02  
 502.4000000000  5.6801754975e-01  1.2147263497e-17  6.0221140552e-03  6.2471347670e-02  
 503.2000000000  5.7108221558e-01  1.2216924943e-18  6.0221140552e-03  6.2471396986e-02  
 504.0000000000  5.7409650733e-01  1.0163209521e-18  6.0221140552e-03  6.2471446301e-02  
 504.8000000000  5.7706008988e-01  -6.0735820006e-18  6.0221140552e-03  6.2471495617e-02  
 505.6000000000  5.7997263260e-01  -3.8207115493e-18  6.0221140552e-03  6.2471544933e-02  
 506.4000000000  5.8283380944e-01  2.1749132677e-18  6.0221140552e-03  6.2471594249e-02  
 507.2000000000  5.8564329903e-01  -1.5960848285e-18  6.0221140552e-03  6.2471643564e-02  
 508.0000000000  5.8840078473e-01  1.4678070160e-18  6.0221140552e-03  6.2471692880e-02  
 508.8000000000  5.9110595477e-01  -5.4887630432e-19  6.0221140552e-03  6.2471742196e-02  
 509.6000000000  5.9375850227e-01  2.0783431964e-18  6.0221140552e-03  6.2471791512e-02  
 510.4000000000  5.9635812535e-01  -6.7914169320e-18  6.0221140552e-03  6.2471840828e-02  
 511.2000000000  5.9890452725e-01  -4.8506999373e-18  6.0221140552e-03  6.2471890144e-02  
 512.0000000000  6.0139741633e-01  4.8627362058e-18  6.0221140552e-03  6.2471939460e-02  
 512.8000000000  6.0383650622e-01  3.9898041048e-18  6.0221140552e-03  6.2471988777e-02  
 513.6000000000  6.0622151588e-01  2.3613420804e-18  6.0221140552e-03  6.2472038093e-02  
 514.4000000000  6.0855216966e-01  4.2048320899e-18  6.0221140552e-03  6.2472087409e-02  
 515.2000000000  6.1082819741e-01  1.8447750039e-18  6.0221140552e-03  6.2472136726e-02  
 516.0000000000  6.1304933452e-01  -1.2677329598e-18  6.0221140552e-03  6.2472186042e-02  
 516.8000000000  6.1521532203e-01  -5.0914125926e-18  6.0221140552e-03  6.2472235359e-02  
 517.6000000000  6.1732590668e-01  6.4602194264e-18  6.0221140552e-03  6.2472284675e-02  
 518.4000000000  6.1938084102e-01  4.0665091012e-18  6.0221140552e-03  6.2472333992e-02  
 519.2000000000  6.2137988342e-01  3.8579014877e-18  6.0221140552e-03  6.2472383308e-02  
 520.0000000000  6.2332279820e-01  5.6981690921e-18  6.0221140552e-03  6.2472432625e-02  
 520.8000000000  6.2520935569e-01  4.8367114199e-18  6.0221140552e-03  6.2472481942e-02  
 521.6000000000  6.2703933226e-01  -5.4472344587e-18  6.0221140552e-03  6.2472531259e-02  
 522.4000000000  6.2881251044e-01  4.4490236768e-18  6.0221140552e-03  6.2472580576e-02  
 523.2000000000  6.3052867895e-01  -8.7907078397e-18  6.0221140552e-03  6.2472629893e-02  
 524.0000000000  6.3218763278e-01  4.7352478267e-18  6.0221140552e-03  6.2472679210e-02  
 524.8000000000  6.3378917324e-01  -6.8131784317e-18  6.0221140552e-03  6.2472728527e-02  
 525.6000000000  6.3533310804e-01  -2.0057571000e-18  6.0221140552e-03  6.2472777844e-02  
 526.4000000000  6.3681925133e-01  -2.1942891088e-18  6.0221140552e-03  6.2472827161e-02  
 527.2000000000  6.3824742379e-01  4.5883433309e-18  6.0221140552e-03  6.2472876478e-02  
 528.0000000000  6.3961745264e-01  3.0617853133e-18  6.0221140552e-03  6.2472925795e-02  
 528.8000000000  6.4092917173e-01  6.2842395780e-18  6.0221140552e-03  6.2472975113e-02  
 529.6000000000  6.4218242157e-01  -8.7018743991e-18  6.0221140552e-03  6.2473024430e-02  
 530.4000000000  6.4337704943e-01  -1.1097290863e-18  6.0221140552e-03  6.2473073748e-02  
 531.2000000000  6.4451290930e-01  7.5057011047e-18  6.0221140552e-03  6.2473123065e-02  
 532.0000000000  6.4558986203e-01  -5.6848121609e-18  6.0221140552e-03  6.2473172383e-02  
 532.8000000000  6.4660777532e-01  6.4891196903e-18  6.0221140552e-03  6.2473221700e-02  
 533.6000000000  6.4756652378e-01  1.3877567388e-19  6.0221140552e-03  6.2473271018e-02  
 534.4000000000  6.4846598896e-01  3.0479734201e-18  6.0221140552e-03  6.2473320336e-02  
 535.2000000000  6.4930605942e-01  6.9823951722e-19  6.0221140552e-03  6.2473369654e-02  
 536.0000000000  6.5008663073e-01  3.9983332645e-18  6.0221140552e-03  6.2473418971e-02  
 536.8000000000  6.5080760552e-01  -1.3867000696e-18  6.0221140552e-03  6.2473468289e-02  
 537.6000000000  6.5146889352e-01  1.6596436398e-18  6.0221140552e-03  6.2473517607e-02  
 538.4000000000  6.5207041158e-01  -1.9339454910e-18  6.0221140552e-03  6.2473566925e-02  
 539.2000000000  6.5261208372e-01  -3.0443370074e-18  6.0221140552e-03  6.2473616243e-02  
 540.0000000000  6.5309384112e-01  4.4304841027e-18  6.0221140552e-03  6.2473665562e-02  
 540.8000000000  6.5351562218e-01  1.5437699648e-18  6.0221140552e-03  6.2473714880e-02  
 541.6000000000  6.5387737250e-01  7.2646761406e-18  6.0221140552e-03  6.2473764198e-02  
 542.4000000000  6.5417904495e-01  9.4972780293e-18  6.0221140552e-03  6.2473813516e-02  
 543.2000000000  6.5442059966e-01  5.4725025892e-18  6.0221140552e-03  6.2473862835e-02  
 544.0000000000  6.5460200403e-01  3.8889395560e-18  6.0221140552e-03  6.2473912153e-02  
 544.8000000000  6.5472323276e-01  -3.8618635521e-18  6.0221140552e-03  6.2473961472e-02  
 545.6000000000  6.5478426785e-01  4.2936976113e-18  6.0221140552e-03  6.2474010790e-02  
 546.4000000000  6.5478509859e-01  -1.0836572202e-18  6.0221140552e-03  6.2474060109e-02  
 547.2000000000  6.5472572161e-01  -1.6007167715e-17  6.0221140552e-03  6.2474109427e-02  
 548.0000000000  6.5460614085e-01  -2.0561608183e-18  6.0221140552e-03  6.2474158746e-02  
 548.8000000000  6.5442636757e-01  -1.1995826663e-17  6.0221140552e-03  6.2474208065e-02  
 549.6000000000  6.5418642035e-01  6.5743934519e-18  6.0221140552e-03  6.2474257384e-02  
 550.4000000000  6.5388632507e-01  4.7619373267e-18  6.0221140552e-03  6.2474306703e-02  
 551.2000000000  6.5352611495e-01  -5.9740174657e-18  6.0221140552e-03  6.2474356021e-02  
 552.0000000000  6.5310583048e-01  -1.1674608658e-17  6.0221140552e-03  6.2474405340e-02  
 552.8000000000  6.5262551945e-01  -7.2831185281e-19  6.0221140552e-03  6.2474454660e-02  
 553.6000000000  6.5208523694e-01  -1.5273010253e-18  6.0221140552e-03  6.2474503979e-02  
 554.4000000000  6.5148504527e-01  1.3553212765e-18  6.0221140552e-03  6.2474553298e-02  
 555.2000000000  6.5082501402e-01  -2.2583518424e-18  6.0221140552e-03  6.2474602617e-02  
 556.0000000000  6.5010522000e-01  2.3312350436e-18  6.0221140552e-03  6.2474651936e-02  
 556.8000000000  6.4932574719e-01  3.5391408383e-18  6.0221140552e-03  6.2474701256e-02  
 557.6000000000  6.4848668679e-01  -4.7704715694e-18  6.0221140552e-03  6.2474750575e-02  
 558.4000000000  6.4758813712e-01  -6.0184232663e-18  6.0221140552e-03  6.2474799894e-02  
 559.2000000000  6.4663020364e-01  -3.1930054743e-18  6.0221140552e-03  6.2474849214e-02  
 560.0000000000  6.4561299888e-01  -2.4772071466e-18  6.0221140552e-03  6.2474898534e-02  
 560.8000000000  6.4453664245e-01  5.4581753441e-19  6.0221140552e-03  6.2474947853e-02  
 561.6000000000  6.4340126098e-01  -3.6616160019e-20  6.0221140552e-03  6.2474997173e-02  
 562.4000000000  6.4220698807e-01  -1.9276371445e-18  6.0221140552e-03  6.2475046493e-02  
 563.2000000000  6.4095396427e-01  2.5049122707e-18  6.0221140552e-03  6.2475095812e-02  
 564.0000000000  6.3964233705e-01  7.8301083130e-18  6.0221140552e-03  6.2475145132e-02  
 564.8000000000  6.3827226071e-01  6.5156908036e-18  6.0221140552e-03  6.2475194452e-02  
 565.6000000000  6.3684389638e-01  7.8913579019e-18  6.0221140552e-03  6.2475243772e-02  
 566.4000000000  6.3535741197e-01  -1.7401174381e-17  6.0221140552e-03  6.2475293092e-02  
 567.2000000000  6.3381298208e-01  8.8806978731e-18  6.0221140552e-03  6.2475342412e-02  
 568.0000000000  6.3221078798e-01  -4.1773665173e-18  6.0221140552e-03  6.2475391732e-02  
 568.8000000000  6.3055101756e-01  3.9033781920e-18  6.0221140552e-03  6.2475441052e-02  
 569.6000000000  6.2883386527e-01  5.4426578960e-19  6.0221140552e-03  6.2475490373e-02  
 570.4000000000  6.2705953204e-01  1.8358274468e-18  6.0221140552e-03  6.2475539693e-02  
 571.2000000000  6.2522822524e-01  2.7492683058e-18  6.0221140552e-03  6.2475589013e-02  
 572.0000000000  6.2334015865e-01  1.9840031420e-18  6.0221140552e-03  6.2475638334e-02  
 572.8000000000  6.2139555232e-01  -1.6784825812e-18  6.0221140552e-03  6.2475687654e-02  
 573.6000000000  6.1939463258e-01  -7.2817855271e-18  6.0221140552e-03  6.2475736975e-02  
 574.4000000000  6.1733763195e-01  -3.1375582702e-19  6.0221140552e-03  6.2475786295e-02  
 575.2000000000  6.1522478906e-01  1.1035006547e-17  6.0221140552e-03  6.2475835616e-02  
 576.0000000000  6.1305634859e-01  -2.1051933534e-19  6.0221140552e-03  6.2475884937e-02  
 576.8000000000  6.1083256121e-01  9.4662665139e-18  6.0221140552e-03  6.2475934257e-02  
 577.6000000000  6.0855368350e-01  1.2388957998e-18  6.0221140552e-03  6.2475983578e-02  
 578.4000000000  6.0621997786e-01  3.6738535053e-18  6.0221140552e-03  6.2476032899e-02  
 579.2000000000  6.0383171248e-01  1.9532860181e-18  6.0221140552e-03  6.2476082220e-02  
 580.0000000000  6.0138916122e-01  -3.1129207406e-18  6.0221140552e-03  6.2476131541e-02  
 580.8000000000  5.9889260357e-01  -3.7817945866e-18  6.0221140552e-03  6.2476180862e-02  
 581.6000000000  5.9634232452e-01  -4.8616084000e-18  6.0221140552e-03  6.2476230183e-02  
 582.4000000000  5.9373861457e-01  -4.0966448415e-18  6.0221140552e-03  6.2476279504e-02  
 583.2000000000  5.9108176955e-01  8.2442706064e-18  6.0221140552e-03  6.2476328825e-02  
 584.0000000000  5.8837209062e-01  2.9635009374e-18  6.0221140552e-03  6.2476378147e-02  
 584.8000000000  5.8560988413e-01  -3.5801464720e-18  6.0221140552e-03  6.2476427468e-02  
 585.6000000000  5.8279546157e-01  -8.6075825761e-18  6.0221140552e-03  6.2476476789e-02  
 586.4000000000  5.7992913950e-01  -6.4859011800e-18  6.0221140552e-03  6.2476526111e-02  
 587.2000000000  5.7701123943e-01  8.5624780699e-19  6.0221140552e-03  6.2476575432e-02  
 588.0000000000  5.7404208776e-01  -1.1029374997e-18  6.0221140552e-03  6.2476624754e-02  
 588.8000000000  5.7102201567e-01  -4.9452801000e-18  6.0221140552e-03  6.2476674075e-02  
 589.6000000000  5.6795135908e-01  6.1029993361e-19  6.0221140552e-03  6.2476723397e-02  
 590.4000000000  5.6483045851e-01  3.5824559940e-18  6.0221140552e-03  6.2476772719e-02  
 591.2000000000  5.6165965904e-01  -1.7458376445e-18  6.0221140552e-03  6.2476822041e-02  
 592.0000000000  5.5843931020e-01  4.7491055512e-18  6.0221140552e-03  6.2476871362e-02  
 592.8000000000  5.5516976587e-01  -2.1455449626e-19  6.0221140552e-03  6.2476920684e-02  
 593.6000000000  5.5185138423e-01  1.0497734484e-18  6.0221140552e-03  6.2476970006e-02  
 594.4000000000  5.4848452764e-01  -7.9842462154e-18  6.0221140552e-03  6.2477019328e-02  
 595.2000000000  5.4506956255e-01  -8.8288013212e-19  6.0221140552e-03  6.2477068650e-02  
 596.0000000000  5.4160685946e-01  -3.4293978446e-18  6.0221140552e-03  6.2477117972e-02  
 596.8000000000  5.3809679277e-01  2.0686227057e-18  6.0221140552e-03  6.2477167295e-02  
 597.6000000000  5.3453974071e-01  -2.7320659942e-18  6.0221140552e-03  6.2477216617e-02  
 598.4000000000  5.3093608529e-01  4.5948146020e-18  6.0221140552e-03  6.2477265939e-02  
 599.2000000000  5.2728621216e-01  -1.0516863755e-17  6.0221140552e-03  6.2477315261e-02  
 600.0000000000  5.2359051056e-01  -1.5274984826e-18  6.0221140552e-03  6.2477364584e-02  
 600.8000000000  5.1984937320e-01  -7.0820147396e-18  6.0221140552e-03  6.2477413906e-02  
 601.6000000000  5.1606319621e-01  6.7874571478e-18  6.0221140552e-03  6.2477463229e-02  
 602.4000000000  5.1223237902e-01  -4.3935932486e-18  6.0221140552e-03  6.2477512551e-02  
 603.2000000000  5.0835732429e-01  3.5943009312e-19  6.0221140552e-03  6.2477561874e-02  
 604.0000000000  5.0443843782e-01  -1.3368755914e-18  6.0221140552e-03  6.2477611197e-02  
 604.8000000000  5.0047612846e-01  -7.6365372979e-18  6.0221140552e-03  6.2477660519e-02  
 605.6000000000  4.9647080804e-01  2.1943479446e-18  6.0221140552e-03  6.2477709842e-02  
 606.4000000000  4.9242289126e-01  -2.9474708352e-18  6.0221140552e-03  6.2477759165e-02  
 607.2000000000  4.8833279563e-01  7.4945504273e-18  6.0221140552e-03  6.2477808488e-02  
 608.0000000000  4.8420094137e-01  -6.4249315206e-18  6.0221140552e-03  6.2477857811e-02  
 608.8000000000  4.8002775134e-01  -6.7999133006e-18  6.0221140552e-03  6.2477907134e-02  
 609.6000000000  4.7581365094e-01  7.7234412973e-18  6.0221140552e-03  6.2477956457e-02  
 610.4000000000  4.7155906804e-01  8.3280279526e-19  6.0221140552e-03  6.2478005780e-02  
 611.2000000000  4.6726443292e-01  9.4677880669e-18  6.0221140552e-03  6.2478055103e-02  
 612.0000000000  4.6293017814e-01  -4.5101510777e-18  6.0221140552e-03  6.2478104427e-02  
 612.8000000000  4.5855673850e-01  3.9107757344e-18  6.0221140552e-03  6.2478153750e-02  
 613.6000000000  4.5414455096e-01  2.1763643701e-18  6.0221140552e-03  6.2478203073e-02  
 614.4000000000  4.4969405454e-01  -7.8764434223e-18  6.0221140552e-03  6.2478252397e-02  
 615.2000000000  4.4520569027e-01  3.6119221160e-18  6.0221140552e-03  6.2478301720e-02  
 616.0000000000  4.4067990110e-01  -1.4351894635e-18  6.0221140552e-03  6.2478351044e-02  
 616.8000000000  4.3611713182e-01  2.8206971135e-18  6.0221140552e-03  6.2478400367e-02  
 617.6000000000  4.3151782899e-01  -3.0879342177e-18  6.0221140552e-03  6.2478449691e-02  
 618.4000000000  4.2688244090e-01  4.0371668318e-18  6.0221140552e-03  6.2478499015e-02  
 619.2000000000  4.2221141745e-01  -1.2604888521e-18  6.0221140552e-03  6.2478548338e-02  
 620.0000000000  4.1750521011e-01  3.1433352963e-19  6.0221140552e-03  6.2478597662e-02  
 620.8000000000  4.1276427183e-01  -8.9067413537e-19  6.0221140552e-03  6.2478646986e-02  
 621.6000000000  4.0798905702e-01  5.7032465458e-19  6.0221140552e-03  6.2478696310e-02  
 622.4000000000  4.0318002140e-01  4.1939633146e-18  6.0221140552e-03  6.2478745634e-02  
 623.2000000000  3.9833762204e-01  1.2579458687e-18  6.0221140552e-03  6.2478794958e-02  
 624.0000000000  3.9346231719e-01  -3.9204240347e-18  6.0221140552e-03  6.2478844282e-02  
 624.8000000000  3.8855456631e-01  4.3416362484e-18  6.0221140552e-03  6.2478893606e-02  
 625.6000000000  3.8361482994e-01  -2.1691065879e-18  6.0221140552e-03  6.2478942931e-02  
 626.4000000000  3.7864356968e-01  5.4853032694e-19  6.0221140552e-03  6.2478992255e-02  
 627.2000000000  3.7364124812e-01  -3.6214221114e-18  6.0221140552e-03  6.2479041579e-02  
 628.0000000000  3.6860832879e-01  -1.8610756609e-18  6.0221140552e-03  6.2479090904e-02  
 628.8000000000  3.6354527606e-01  -2.4082848037e-18  6.0221140552e-03  6.2479140228e-02  
 629.6000000000  3.5845255517e-01  6.0939097189e-19  6.0221140552e-03  6.2479189553e-02  
 630.4000000000  3.5333063211e-01  3.4888450033e-18  6.0221140552e-03  6.2479238877e-02  
 631.2000000000  3.4817997356e-01  -8.9848532858e-18  6.0221140552e-03  6.2479288202e-02  
 632.0000000000  3.4300104691e-01  -3.1807610488e-18  6.0221140552e-03  6.2479337526e-02  
 632.8000000000  3.3779432015e-01  4.6636573217e-20  6.0221140552e-03  6.2479386851e-02  
 633.6000000000  3.3256026183e-01  1.1955027030e-18  6.0221140552e-03  6.2479436176e-02  
 634.4000000000  3.2729934103e-01  -3.1811188563e-18  6.0221140552e-03  6.2479485501e-02  
 635.2000000000  3.2201202733e-01  -4.6183599040e-19  6.0221140552e-03  6.2479534826e-02  
 636.0000000000  3.1669879072e-01  -6.4809757326e-19  6.0221140552e-03  6.2479584151e-02  
 636.8000000000  3.1136010159e-01  -5.0305582870e-18  6.0221140552e-03  6.2479633476e-02  
 637.6000000000  3.0599643070e-01  3.1504050498e-20  6.0221140552e-03  6.2479682801e-02  
 638.4000000000  3.0060824911e-01  -2.6080694352e-18  6.0221140552e-03  6.2479732126e-02  
 639.2000000000  2.9519602816e-01  -2.6230491976e-19  6.0221140552e-03  6.2479781451e-02  
 640.0000000000  2.8976023943e-01  -5.3352910626e-18  6.0221140552e-03  6.2479830776e-02  
 640.8000000000  2.8430135472e-01  -4.8325686220e-18  6.0221140552e-03  6.2479880102e-02  
 641.6000000000  2.7881984598e-01  1.2276619735e-18  6.0221140552e-03  6.2479929427e-02  
 642.4000000000  2.7331618532e-01  -3.7428036064e-18  6.0221140552e-03  6.2479978752e-02  
 643.2000000000  2.6779084495e-01  2.0489759920e-20  6.0221140552e-03  6.2480028078e-02  
 644.0000000000  2.6224429718e-01  -2.2833301400e-18  6.0221140552e-03  6.2480077403e-02  
 644.8000000000  2.5667701434e-01  3.7139213066e-18  6.0221140552e-03  6.2480126729e-02  
 645.6000000000  2.5108946881e-01  -5.6087991364e-19  6.0221140552e-03  6.2480176054e-02  
 646.4000000000  2.4548213296e-01  1.9602885814e-18  6.0221140552e-03  6.2480225380e-02  
 647.2000000000  2.3985547916e-01  -9.9324751056e-19  6.0221140552e-03  6.2480274706e-02  
 648.0000000000  2.3420997970e-01  1.1013130277e-18  6.0221140552e-03  6.2480324032e-02  
 648.8000000000  2.2854610682e-01  1.0208568486e-18  6.0221140552e-03  6.2480373358e-02  
 649.6000000000  2.2286433269e-01  1.6948059399e-18  6.0221140552e-03  6.2480422683e-02  
 650.4000000000  2.1716512934e-01  9.5948476767e-19  6.0221140552e-03  6.2480472009e-02  
 651.2000000000  2.1144896870e-01  -4.7135617983e-18  6.0221140552e-03  6.2480521336e-02  
 652.0000000000  2.0571632255e-01  -3.0825982698e-18  6.0221140552e-03  6.2480570662e-02  
 652.8000000000  1.9996766251e-01  -1.2488655894e-18  6.0221140552e-03  6.2480619988e-02  
 653.6000000000  1.9420346006e-01  1.0179991345e-18  6.0221140552e-03  6.2480669314e-02  
 654.4000000000  1.8842418645e-01  -6.7386560125e-19  6.0221140552e-03  6.2480718640e-02  
 655.2000000000  1.8263031277e-01  -1.0944840618e-18  6.0221140552e-03  6.2480767967e-02  
 656.0000000000  1.7682230991e-01  -2.9863914697e-18  6.0221140552e-03  6.2480817293e-02  
 656.8000000000  1.7100064850e-01  -5.5206278278e-19  6.0221140552e-03  6.2480866619e-02  
 657.6000000000  1.6516579901e-01  -2.1038653312e-18  6.0221140552e-03  6.2480915946e-02  
 658.4000000000  1.5931823162e-01  -2.3050979971e-18  6.0221140552e-03  6.2480965272e-02  
 659.2000000000  1.5345841632e-01  -1.3420685790e-18  6.0221140552e-03  6.2481014599e-02  
 660.0000000000  1.4758682282e-01  1.1698506943e-18  6.0221140552e-03  6.2481063926e-02  
 660.8000000000  1.4170392060e-01  -9.7378929356e-19  6.0221140552e-03  6.2481113252e-02  
 661.6000000000  1.3581017890e-01  1.9737195808e-18  6.0221140552e-03  6.2481162579e-02  
 662.4000000000  1.2990606668e-01  1.7614912392e-18  6.0221140552e-03  6.2481211906e-02  
 663.2000000000  1.2399205265e-01  -6.1572251719e-19  6.0221140552e-03  6.2481261233e-02  
 664.0000000000  1.1806860528e-01  -1.4270472058e-18  6.0221140552e-03  6.2481310560e-02  
