 Time (a.u.) 	 Real(mu)  	 Im(mu) 	  E(t=0) (a.u.)  	 E(t) (a.u.)
 1281.0000000000  -4.6131575524e-04  1.6610337230e-18  4.2496152608e-03  4.2666143693e-03  
 1281.5000000000  -4.1361538254e-04  -4.2073847840e-19  4.2496152608e-03  4.2666143768e-03  
 1282.0000000000  -3.6590824316e-04  -6.2012552191e-19  4.2496152608e-03  4.2666143843e-03  
 1282.5000000000  -3.1819515844e-04  3.9099032953e-20  4.2496152608e-03  4.2666143918e-03  
 1283.0000000000  -2.7047694979e-04  -4.1639901447e-19  4.2496152608e-03  4.2666143994e-03  
 1283.5000000000  -2.2275443869e-04  1.4358902521e-19  4.2496152608e-03  4.2666144069e-03  
 1284.0000000000  -1.7502844663e-04  -1.8207818993e-19  4.2496152608e-03  4.2666144144e-03  
 1284.5000000000  -1.2729979514e-04  -5.1608010589e-19  4.2496152608e-03  4.2666144219e-03  
 1285.0000000000  -7.9569305756e-05  1.3829338887e-18  4.2496152608e-03  4.2666144294e-03  
 1285.5000000000  -3.1837800010e-05  9.9746467516e-20  4.2496152608e-03  4.2666144370e-03  
 1286.0000000000  1.5893900585e-05  1.3501916939e-19  4.2496152608e-03  4.2666144445e-03  
 1286.5000000000  6.3624974545e-05  -1.9385894833e-18  4.2496152608e-03  4.2666144520e-03  
 1287.0000000000  1.1135460044e-04  2.7752186631e-19  4.2496152608e-03  4.2666144595e-03  
 1287.5000000000  1.5908195689e-04  5.5564951058e-19  4.2496152608e-03  4.2666144670e-03  
 1288.0000000000  2.0680622261e-04  1.1453917085e-18  4.2496152608e-03  4.2666144746e-03  
 1288.5000000000  2.5452657637e-04  1.7694857123e-18  4.2496152608e-03  4.2666144821e-03  
 1289.0000000000  3.0224219709e-04  1.1101551299e-18  4.2496152608e-03  4.2666144896e-03  
 1289.5000000000  3.4995226378e-04  -5.7386508455e-22  4.2496152608e-03  4.2666144971e-03  
 1290.0000000000  3.9765595557e-04  7.9797492067e-19  4.2496152608e-03  4.2666145046e-03  
 1290.5000000000  4.4535245176e-04  6.9443360906e-19  4.2496152608e-03  4.2666145122e-03  
 1291.0000000000  4.9304093181e-04  2.0513105145e-18  4.2496152608e-03  4.2666145197e-03  
 1291.5000000000  5.4072057535e-04  -5.5507777175e-19  4.2496152608e-03  4.2666145272e-03  
 1292.0000000000  5.8839056218e-04  3.4691067326e-19  4.2496152608e-03  4.2666145347e-03  
 1292.5000000000  6.3605007234e-04  8.6681976938e-19  4.2496152608e-03  4.2666145422e-03  
 1293.0000000000  6.8369828605e-04  -1.1101551295e-18  4.2496152608e-03  4.2666145498e-03  
 1293.5000000000  7.3133438379e-04  -1.3925921823e-18  4.2496152608e-03  4.2666145573e-03  
 1294.0000000000  7.7895754627e-04  -2.4279351987e-19  4.2496152608e-03  4.2666145648e-03  
 1294.5000000000  8.2656695446e-04  -1.3829718675e-19  4.2496152608e-03  4.2666145723e-03  
 1295.0000000000  8.7416178962e-04  -8.6295710036e-19  4.2496152608e-03  4.2666145798e-03  
 1295.5000000000  9.2174123327e-04  -1.2885761929e-18  4.2496152608e-03  4.2666145874e-03  
 1296.0000000000  9.6930446725e-04  9.6765473615e-19  4.2496152608e-03  4.2666145949e-03  
 1296.5000000000  1.0168506737e-03  1.7299993854e-19  4.2496152608e-03  4.2666146024e-03  
 1297.0000000000  1.0643790352e-03  5.5565374781e-19  4.2496152608e-03  4.2666146099e-03  
 1297.5000000000  1.1118887344e-03  -2.8189045547e-19  4.2496152608e-03  4.2666146174e-03  
 1298.0000000000  1.1593789546e-03  -4.8568657437e-19  4.2496152608e-03  4.2666146250e-03  
 1298.5000000000  1.2068488794e-03  -8.3263351950e-19  4.2496152608e-03  4.2666146325e-03  
 1299.0000000000  1.2542976926e-03  -1.4311376033e-19  4.2496152608e-03  4.2666146400e-03  
 1299.5000000000  1.3017245787e-03  1.1107990401e-18  4.2496152608e-03  4.2666146475e-03  
 1300.0000000000  1.3491287223e-03  7.2858382786e-19  4.2496152608e-03  4.2666146550e-03  
 1300.5000000000  1.3965093088e-03  1.0056652450e-18  4.2496152608e-03  4.2666146626e-03  
 1301.0000000000  1.4438655236e-03  1.0758333882e-18  4.2496152608e-03  4.2666146701e-03  
 1301.5000000000  1.4911965529e-03  3.8084414488e-19  4.2496152608e-03  4.2666146776e-03  
 1302.0000000000  1.5385015833e-03  -6.9822622413e-19  4.2496152608e-03  4.2666146851e-03  
 1302.5000000000  1.5857798017e-03  9.3702068532e-19  4.2496152608e-03  4.2666146926e-03  
 1303.0000000000  1.6330303958e-03  9.3290620546e-19  4.2496152608e-03  4.2666147002e-03  
 1303.5000000000  1.6802525535e-03  -2.7529397572e-22  4.2496152608e-03  4.2666147077e-03  
 1304.0000000000  1.7274454635e-03  -3.8651807456e-19  4.2496152608e-03  4.2666147152e-03  
 1304.5000000000  1.7746083148e-03  5.5104575339e-19  4.2496152608e-03  4.2666147227e-03  
 1305.0000000000  1.8217402972e-03  3.5232478130e-20  4.2496152608e-03  4.2666147302e-03  
 1305.5000000000  1.8688406008e-03  -3.0306839111e-20  4.2496152608e-03  4.2666147378e-03  
 1306.0000000000  1.9159084165e-03  2.3827036832e-19  4.2496152608e-03  4.2666147453e-03  
 1306.5000000000  1.9629429357e-03  4.1171359683e-19  4.2496152608e-03  4.2666147528e-03  
 1307.0000000000  2.0099433504e-03  1.4311878106e-19  4.2496152608e-03  4.2666147603e-03  
 1307.5000000000  2.0569088533e-03  -5.5890636054e-19  4.2496152608e-03  4.2666147678e-03  
 1308.0000000000  2.1038386376e-03  -8.9365364300e-19  4.2496152608e-03  4.2666147754e-03  
 1308.5000000000  2.1507318972e-03  1.5265566630e-18  4.2496152608e-03  4.2666147829e-03  
 1309.0000000000  2.1975878269e-03  -7.1993535367e-23  4.2496152608e-03  4.2666147904e-03  
 1309.5000000000  2.2444056217e-03  -2.6506628418e-19  4.2496152608e-03  4.2666147979e-03  
 1310.0000000000  2.2911844778e-03  2.5587189482e-19  4.2496152608e-03  4.2666148054e-03  
 1310.5000000000  2.3379235918e-03  1.7686049222e-18  4.2496152608e-03  4.2666148129e-03  
 1311.0000000000  2.3846221609e-03  -1.7780505360e-19  4.2496152608e-03  4.2666148205e-03  
 1311.5000000000  2.4312793835e-03  2.4034573540e-19  4.2496152608e-03  4.2666148280e-03  
 1312.0000000000  2.4778944583e-03  1.7156652346e-19  4.2496152608e-03  4.2666148355e-03  
 1312.5000000000  2.5244665850e-03  4.2018770032e-19  4.2496152608e-03  4.2666148430e-03  
 1313.0000000000  2.5709949640e-03  -1.1146276042e-18  4.2496152608e-03  4.2666148505e-03  
 1313.5000000000  2.6174787964e-03  -1.3856102399e-18  4.2496152608e-03  4.2666148581e-03  
 1314.0000000000  2.6639172842e-03  -2.8053724594e-19  4.2496152608e-03  4.2666148656e-03  
 1314.5000000000  2.7103096303e-03  -6.9613408586e-19  4.2496152608e-03  4.2666148731e-03  
 1315.0000000000  2.7566550383e-03  -9.8255345412e-19  4.2496152608e-03  4.2666148806e-03  
 1315.5000000000  2.8029527126e-03  -2.4774026233e-19  4.2496152608e-03  4.2666148881e-03  
 1316.0000000000  2.8492018585e-03  -5.5829649268e-19  4.2496152608e-03  4.2666148957e-03  
 1316.5000000000  2.8954016824e-03  6.7626693170e-19  4.2496152608e-03  4.2666149032e-03  
 1317.0000000000  2.9415513911e-03  -1.6805171393e-18  4.2496152608e-03  4.2666149107e-03  
 1317.5000000000  2.9876501928e-03  -2.9056187261e-19  4.2496152608e-03  4.2666149182e-03  
 1318.0000000000  3.0336972962e-03  -5.7245881338e-19  4.2496152608e-03  4.2666149257e-03  
 1318.5000000000  3.0796919112e-03  -2.7163784136e-22  4.2496152608e-03  4.2666149333e-03  
 1319.0000000000  3.1256332485e-03  -3.8380789967e-19  4.2496152608e-03  4.2666149408e-03  
 1319.5000000000  3.1715205198e-03  6.4448937012e-19  4.2496152608e-03  4.2666149483e-03  
 1320.0000000000  3.2173529378e-03  1.2343632385e-18  4.2496152608e-03  4.2666149558e-03  
 1320.5000000000  3.2631297160e-03  2.5593947522e-19  4.2496152608e-03  4.2666149633e-03  
 1321.0000000000  3.3088500691e-03  1.9401829596e-18  4.2496152608e-03  4.2666149709e-03  
 1321.5000000000  3.3545132126e-03  -1.8023802328e-20  4.2496152608e-03  4.2666149784e-03  
 1322.0000000000  3.4001183633e-03  -4.5333521414e-19  4.2496152608e-03  4.2666149859e-03  
 1322.5000000000  3.4456647387e-03  1.2190616876e-19  4.2496152608e-03  4.2666149934e-03  
 1323.0000000000  3.4911515575e-03  4.3164693940e-19  4.2496152608e-03  4.2666150009e-03  
 1323.5000000000  3.5365780395e-03  -7.0635771098e-19  4.2496152608e-03  4.2666150085e-03  
 1324.0000000000  3.5819434056e-03  -4.6620230622e-19  4.2496152608e-03  4.2666150160e-03  
 1324.5000000000  3.6272468776e-03  -2.7795837003e-19  4.2496152608e-03  4.2666150235e-03  
 1325.0000000000  3.6724876784e-03  -1.5281829580e-18  4.2496152608e-03  4.2666150310e-03  
 1325.5000000000  3.7176650323e-03  -8.5055554992e-19  4.2496152608e-03  4.2666150385e-03  
 1326.0000000000  3.7627781643e-03  -2.7376316200e-19  4.2496152608e-03  4.2666150461e-03  
 1326.5000000000  3.8078263010e-03  -4.3571215554e-19  4.2496152608e-03  4.2666150536e-03  
 1327.0000000000  3.8528086697e-03  -1.1637555072e-18  4.2496152608e-03  4.2666150611e-03  
 1327.5000000000  3.8977244991e-03  9.6717835042e-19  4.2496152608e-03  4.2666150686e-03  
 1328.0000000000  3.9425730191e-03  3.4693547150e-20  4.2496152608e-03  4.2666150761e-03  
 1328.5000000000  3.9873534606e-03  1.4094628328e-18  4.2496152608e-03  4.2666150837e-03  
 1329.0000000000  4.0320650559e-03  3.8177786637e-19  4.2496152608e-03  4.2666150912e-03  
 1329.5000000000  4.0767070384e-03  1.7195458284e-18  4.2496152608e-03  4.2666150987e-03  
 1330.0000000000  4.1212786427e-03  -1.1107652539e-18  4.2496152608e-03  4.2666151062e-03  
 1330.5000000000  4.1657791048e-03  1.3877668700e-19  4.2496152608e-03  4.2666151137e-03  
 1331.0000000000  4.2102076617e-03  -4.9466765479e-21  4.2496152608e-03  4.2666151213e-03  
 1331.5000000000  4.2545635519e-03  5.0469511868e-19  4.2496152608e-03  4.2666151288e-03  
 1332.0000000000  4.2988460150e-03  -9.5464418167e-19  4.2496152608e-03  4.2666151363e-03  
 1332.5000000000  4.3430542919e-03  -4.0271320796e-19  4.2496152608e-03  4.2666151438e-03  
 1333.0000000000  4.3871876250e-03  1.2555061117e-18  4.2496152608e-03  4.2666151513e-03  
 1333.5000000000  4.4312452578e-03  1.6872958412e-20  4.2496152608e-03  4.2666151589e-03  
 1334.0000000000  4.4752264351e-03  5.3559481448e-19  4.2496152608e-03  4.2666151664e-03  
 1334.5000000000  4.5191304033e-03  7.1781072572e-19  4.2496152608e-03  4.2666151739e-03  
 1335.0000000000  4.5629564099e-03  5.3721892965e-19  4.2496152608e-03  4.2666151814e-03  
 1335.5000000000  4.6067037039e-03  -7.5575879444e-19  4.2496152608e-03  4.2666151889e-03  
 1336.0000000000  4.6503715355e-03  -5.8540353623e-19  4.2496152608e-03  4.2666151965e-03  
 1336.5000000000  4.6939591565e-03  4.3808438153e-19  4.2496152608e-03  4.2666152040e-03  
 1337.0000000000  4.7374658201e-03  2.0816674668e-19  4.2496152608e-03  4.2666152115e-03  
 1337.5000000000  4.7808907806e-03  2.7701365507e-19  4.2496152608e-03  4.2666152190e-03  
 1338.0000000000  4.8242332941e-03  -1.0232836332e-18  4.2496152608e-03  4.2666152265e-03  
 1338.5000000000  4.8674926181e-03  2.7755469317e-19  4.2496152608e-03  4.2666152341e-03  
 1339.0000000000  4.9106680112e-03  -8.5218396643e-19  4.2496152608e-03  4.2666152416e-03  
 1339.5000000000  4.9537587338e-03  -7.5026916067e-19  4.2496152608e-03  4.2666152491e-03  
 1340.0000000000  4.9967640478e-03  -4.5306263312e-19  4.2496152608e-03  4.2666152566e-03  
 1340.5000000000  5.0396832163e-03  -4.8300987988e-19  4.2496152608e-03  4.2666152641e-03  
 1341.0000000000  5.0825155041e-03  4.4235302840e-19  4.2496152608e-03  4.2666152717e-03  
 1341.5000000000  5.1252601775e-03  1.5666668466e-19  4.2496152608e-03  4.2666152792e-03  
 1342.0000000000  5.1679165044e-03  6.9382222122e-19  4.2496152608e-03  4.2666152867e-03  
 1342.5000000000  5.2104837540e-03  -1.0581792008e-18  4.2496152608e-03  4.2666152942e-03  
 1343.0000000000  5.2529611972e-03  8.1532003374e-19  4.2496152608e-03  4.2666153017e-03  
 1343.5000000000  5.2953481066e-03  -1.9081947648e-18  4.2496152608e-03  4.2666153092e-03  
 1344.0000000000  5.3376437560e-03  -1.3884560653e-19  4.2496152608e-03  4.2666153168e-03  
 1344.5000000000  5.3798474212e-03  1.4745202478e-19  4.2496152608e-03  4.2666153243e-03  
 1345.0000000000  5.4219583793e-03  -8.6732203337e-21  4.2496152608e-03  4.2666153318e-03  
 1345.5000000000  5.4639759091e-03  2.6086663632e-20  4.2496152608e-03  4.2666153393e-03  
 1346.0000000000  5.5058992911e-03  -5.1174395374e-19  4.2496152608e-03  4.2666153468e-03  
 1346.5000000000  5.5477278073e-03  -1.0500487763e-18  4.2496152608e-03  4.2666153544e-03  
 1347.0000000000  5.5894607415e-03  1.2831559160e-18  4.2496152608e-03  4.2666153619e-03  
 1347.5000000000  5.6310973790e-03  7.0039407401e-19  4.2496152608e-03  4.2666153694e-03  
 1348.0000000000  5.6726370069e-03  4.3361307324e-19  4.2496152608e-03  4.2666153769e-03  
 1348.5000000000  5.7140789138e-03  2.0809832446e-19  4.2496152608e-03  4.2666153844e-03  
 1349.0000000000  5.7554223902e-03  -1.4745149342e-19  4.2496152608e-03  4.2666153920e-03  
 1349.5000000000  5.7966667282e-03  -2.6244473772e-19  4.2496152608e-03  4.2666153995e-03  
 1350.0000000000  5.8378112216e-03  -2.1684891310e-21  4.2496152608e-03  4.2666154070e-03  
 1350.5000000000  5.8788551660e-03  5.1127148362e-19  4.2496152608e-03  4.2666154145e-03  
 1351.0000000000  5.9197978587e-03  -7.1692421978e-20  4.2496152608e-03  4.2666154220e-03  
 1351.5000000000  5.9606385987e-03  1.6932055963e-21  4.2496152608e-03  4.2666154296e-03  
 1352.0000000000  6.0013766868e-03  -3.4287364340e-20  4.2496152608e-03  4.2666154371e-03  
 1352.5000000000  6.0420114256e-03  -1.6642404099e-19  4.2496152608e-03  4.2666154446e-03  
 1353.0000000000  6.0825421195e-03  -1.7694179950e-18  4.2496152608e-03  4.2666154521e-03  
 1353.5000000000  6.1229680746e-03  -6.4184669327e-19  4.2496152608e-03  4.2666154596e-03  
 1354.0000000000  6.1632885990e-03  -2.2383353768e-18  4.2496152608e-03  4.2666154672e-03  
 1354.5000000000  6.2035030023e-03  7.2858273469e-19  4.2496152608e-03  4.2666154747e-03  
 1355.0000000000  6.2436105962e-03  -1.2333455499e-18  4.2496152608e-03  4.2666154822e-03  
 1355.5000000000  6.2836106943e-03  1.6737311003e-20  4.2496152608e-03  4.2666154897e-03  
 1356.0000000000  6.3235026117e-03  1.4304690343e-18  4.2496152608e-03  4.2666154972e-03  
 1356.5000000000  6.3632856657e-03  -5.5497586326e-19  4.2496152608e-03  4.2666155048e-03  
 1357.0000000000  6.4029591753e-03  -7.2858406670e-19  4.2496152608e-03  4.2666155123e-03  
 1357.5000000000  6.4425224615e-03  -1.5590827241e-18  4.2496152608e-03  4.2666155198e-03  
 1358.0000000000  6.4819748472e-03  4.8565057134e-19  4.2496152608e-03  4.2666155273e-03  
 1358.5000000000  6.5213156571e-03  -1.8214385202e-19  4.2496152608e-03  4.2666155348e-03  
 1359.0000000000  6.5605442178e-03  8.6941579547e-20  4.2496152608e-03  4.2666155424e-03  
 1359.5000000000  6.5996598579e-03  -4.3370206518e-20  4.2496152608e-03  4.2666155499e-03  
 1360.0000000000  6.6386619081e-03  5.4589152818e-19  4.2496152608e-03  4.2666155574e-03  
 1360.5000000000  6.6775497009e-03  -1.0727504173e-18  4.2496152608e-03  4.2666155649e-03  
 1361.0000000000  6.7163225706e-03  -5.0516839804e-19  4.2496152608e-03  4.2666155724e-03  
 1361.5000000000  6.7549798537e-03  4.8571834199e-19  4.2496152608e-03  4.2666155800e-03  
 1362.0000000000  6.7935208888e-03  -1.6654700620e-18  4.2496152608e-03  4.2666155875e-03  
 1362.5000000000  6.8319450161e-03  -3.4694482780e-19  4.2496152608e-03  4.2666155950e-03  
 1363.0000000000  6.8702515782e-03  -9.3668298052e-19  4.2496152608e-03  4.2666156025e-03  
 1363.5000000000  6.9084399195e-03  -1.2052263063e-18  4.2496152608e-03  4.2666156100e-03  
 1364.0000000000  6.9465093865e-03  -1.3877788039e-19  4.2496152608e-03  4.2666156176e-03  
 1364.5000000000  6.9844593277e-03  5.7300064786e-19  4.2496152608e-03  4.2666156251e-03  
 1365.0000000000  7.0222890937e-03  -1.3265192384e-18  4.2496152608e-03  4.2666156326e-03  
 1365.5000000000  7.0599980372e-03  2.6698480565e-20  4.2496152608e-03  4.2666156401e-03  
 1366.0000000000  7.0975855129e-03  6.4036114536e-19  4.2496152608e-03  4.2666156476e-03  
 1366.5000000000  7.1350508775e-03  2.1040285172e-19  4.2496152608e-03  4.2666156552e-03  
 1367.0000000000  7.1723934900e-03  1.0056652755e-18  4.2496152608e-03  4.2666156627e-03  
 1367.5000000000  7.2096127114e-03  -5.6594929629e-19  4.2496152608e-03  4.2666156702e-03  
 1368.0000000000  7.2467079048e-03  2.7802598973e-19  4.2496152608e-03  4.2666156777e-03  
 1368.5000000000  7.2836784354e-03  -6.2246770766e-19  4.2496152608e-03  4.2666156852e-03  
 1369.0000000000  7.3205236706e-03  -5.5457139672e-19  4.2496152608e-03  4.2666156928e-03  
 1369.5000000000  7.3572429800e-03  1.2359891632e-19  4.2496152608e-03  4.2666157003e-03  
 1370.0000000000  7.3938357352e-03  -1.0672636311e-18  4.2496152608e-03  4.2666157078e-03  
 1370.5000000000  7.4303013100e-03  -1.7480643481e-20  4.2496152608e-03  4.2666157153e-03  
 1371.0000000000  7.4666390806e-03  6.8848957345e-20  4.2496152608e-03  4.2666157228e-03  
 1371.5000000000  7.5028484251e-03  -5.4236578609e-22  4.2496152608e-03  4.2666157304e-03  
 1372.0000000000  7.5389287239e-03  1.8430801706e-19  4.2496152608e-03  4.2666157379e-03  
 1372.5000000000  7.5748793597e-03  -3.3175739397e-19  4.2496152608e-03  4.2666157454e-03  
 1373.0000000000  7.6106997173e-03  -7.0236183745e-19  4.2496152608e-03  4.2666157529e-03  
 1373.5000000000  7.6463891837e-03  -1.4570321971e-18  4.2496152608e-03  4.2666157604e-03  
 1374.0000000000  7.6819471483e-03  -1.3552317130e-22  4.2496152608e-03  4.2666157680e-03  
 1374.5000000000  7.7173730027e-03  6.0728900863e-19  4.2496152608e-03  4.2666157755e-03  
 1375.0000000000  7.7526661406e-03  -4.1633376926e-19  4.2496152608e-03  4.2666157830e-03  
 1375.5000000000  7.7878259581e-03  2.4123683581e-19  4.2496152608e-03  4.2666157905e-03  
 1376.0000000000  7.8228518537e-03  -4.5739805618e-19  4.2496152608e-03  4.2666157980e-03  
 1376.5000000000  7.8577432279e-03  1.2141793746e-18  4.2496152608e-03  4.2666158055e-03  
 1377.0000000000  7.8924994836e-03  1.9948472934e-19  4.2496152608e-03  4.2666158131e-03  
 1377.5000000000  7.9271200263e-03  4.1626587425e-19  4.2496152608e-03  4.2666158206e-03  
 1378.0000000000  7.9616042634e-03  1.9786017315e-18  4.2496152608e-03  4.2666158281e-03  
 1378.5000000000  7.9959516048e-03  5.5747406842e-19  4.2496152608e-03  4.2666158356e-03  
 1379.0000000000  8.0301614628e-03  -1.0471275403e-18  4.2496152608e-03  4.2666158431e-03  
 1379.5000000000  8.0642332519e-03  5.0971902074e-19  4.2496152608e-03  4.2666158507e-03  
 1380.0000000000  8.0981663892e-03  -1.1125186203e-18  4.2496152608e-03  4.2666158582e-03  
 1380.5000000000  8.1319602939e-03  5.8202241538e-19  4.2496152608e-03  4.2666158657e-03  
 1381.0000000000  8.1656143876e-03  1.3898963638e-19  4.2496152608e-03  4.2666158732e-03  
 1381.5000000000  8.1991280946e-03  4.7595667637e-19  4.2496152608e-03  4.2666158807e-03  
 1382.0000000000  8.2325008412e-03  -3.6854531681e-20  4.2496152608e-03  4.2666158883e-03  
 1382.5000000000  8.2657320563e-03  -7.6563731625e-19  4.2496152608e-03  4.2666158958e-03  
 1383.0000000000  8.2988211712e-03  1.9204356164e-19  4.2496152608e-03  4.2666159033e-03  
 1383.5000000000  8.3317676197e-03  -3.4829862507e-20  4.2496152608e-03  4.2666159108e-03  
 1384.0000000000  8.3645708377e-03  -8.1422749346e-19  4.2496152608e-03  4.2666159183e-03  
 1384.5000000000  8.3972302640e-03  9.8012710168e-19  4.2496152608e-03  4.2666159259e-03  
 1385.0000000000  8.4297453396e-03  -5.1833388768e-19  4.2496152608e-03  4.2666159334e-03  
 1385.5000000000  8.4621155079e-03  -9.0141246119e-20  4.2496152608e-03  4.2666159409e-03  
 1386.0000000000  8.4943402149e-03  1.0756472763e-18  4.2496152608e-03  4.2666159484e-03  
 1386.5000000000  8.5264189090e-03  6.9409266172e-19  4.2496152608e-03  4.2666159559e-03  
 1387.0000000000  8.5583510412e-03  -7.2858387655e-19  4.2496152608e-03  4.2666159635e-03  
 1387.5000000000  8.5901360650e-03  1.1277565900e-18  4.2496152608e-03  4.2666159710e-03  
 1388.0000000000  8.6217734361e-03  -9.7252935260e-19  4.2496152608e-03  4.2666159785e-03  
 1388.5000000000  8.6532626131e-03  1.3662270481e-19  4.2496152608e-03  4.2666159860e-03  
 1389.0000000000  8.6846030569e-03  -3.1441862955e-20  4.2496152608e-03  4.2666159935e-03  
 1389.5000000000  8.7157942311e-03  5.8101272156e-19  4.2496152608e-03  4.2666160011e-03  
 1390.0000000000  8.7468356016e-03  -7.7182065722e-19  4.2496152608e-03  4.2666160086e-03  
 1390.5000000000  8.7777266370e-03  -6.0730564524e-19  4.2496152608e-03  4.2666160161e-03  
 1391.0000000000  8.8084668086e-03  4.1849889536e-19  4.2496152608e-03  4.2666160236e-03  
 1391.5000000000  8.8390555900e-03  -4.8353719525e-19  4.2496152608e-03  4.2666160311e-03  
 1392.0000000000  8.8694924574e-03  5.5510740936e-19  4.2496152608e-03  4.2666160387e-03  
 1392.5000000000  8.8997768899e-03  1.7673003621e-18  4.2496152608e-03  4.2666160462e-03  
 1393.0000000000  8.9299083687e-03  2.3418343409e-19  4.2496152608e-03  4.2666160537e-03  
 1393.5000000000  8.9598863781e-03  1.3119283038e-19  4.2496152608e-03  4.2666160612e-03  
 1394.0000000000  8.9897104047e-03  -8.3239717745e-19  4.2496152608e-03  4.2666160687e-03  
 1394.5000000000  9.0193799378e-03  -5.8980495820e-19  4.2496152608e-03  4.2666160763e-03  
 1395.0000000000  9.0488944693e-03  -1.1711373660e-18  4.2496152608e-03  4.2666160838e-03  
 1395.5000000000  9.0782534938e-03  1.6479766949e-19  4.2496152608e-03  4.2666160913e-03  
 1396.0000000000  9.1074565084e-03  -2.7762365127e-19  4.2496152608e-03  4.2666160988e-03  
 1396.5000000000  9.1365030131e-03  -1.1560346714e-18  4.2496152608e-03  4.2666161063e-03  
 1397.0000000000  9.1653925103e-03  -1.3777499126e-18  4.2496152608e-03  4.2666161139e-03  
 1397.5000000000  9.1941245053e-03  1.1983153756e-18  4.2496152608e-03  4.2666161214e-03  
 1398.0000000000  9.2226985059e-03  -1.2837123151e-18  4.2496152608e-03  4.2666161289e-03  
 1398.5000000000  9.2511140227e-03  3.9898739203e-19  4.2496152608e-03  4.2666161364e-03  
 1399.0000000000  9.2793705688e-03  7.2858392001e-19  4.2496152608e-03  4.2666161439e-03  
 1399.5000000000  9.3074676603e-03  -2.4069169122e-19  4.2496152608e-03  4.2666161515e-03  
 1400.0000000000  9.3354048158e-03  2.9564745754e-19  4.2496152608e-03  4.2666161590e-03  
 1400.5000000000  9.3631815567e-03  6.2234779452e-19  4.2496152608e-03  4.2666161665e-03  
 1401.0000000000  9.3907974071e-03  -3.5560547473e-19  4.2496152608e-03  4.2666161740e-03  
 1401.5000000000  9.4182518937e-03  1.1795995310e-18  4.2496152608e-03  4.2666161815e-03  
 1402.0000000000  9.4455445462e-03  8.2419694313e-19  4.2496152608e-03  4.2666161891e-03  
 1402.5000000000  9.4726748969e-03  7.2743083619e-19  4.2496152608e-03  4.2666161966e-03  
 1403.0000000000  9.4996424809e-03  -8.7828739582e-19  4.2496152608e-03  4.2666162041e-03  
 1403.5000000000  9.5264468360e-03  -1.1018215166e-18  4.2496152608e-03  4.2666162116e-03  
 1404.0000000000  9.5530875028e-03  -4.7703173826e-19  4.2496152608e-03  4.2666162191e-03  
 1404.5000000000  9.5795640248e-03  1.0376398463e-19  4.2496152608e-03  4.2666162267e-03  
 1405.0000000000  9.6058759480e-03  6.9383414287e-19  4.2496152608e-03  4.2666162342e-03  
 1405.5000000000  9.6320228216e-03  -1.9491202080e-18  4.2496152608e-03  4.2666162417e-03  
 1406.0000000000  9.6580041971e-03  4.3367032244e-20  4.2496152608e-03  4.2666162492e-03  
 1406.5000000000  9.6838196294e-03  3.1197705328e-19  4.2496152608e-03  4.2666162567e-03  
 1407.0000000000  9.7094686757e-03  6.5591935182e-19  4.2496152608e-03  4.2666162642e-03  
 1407.5000000000  9.7349508963e-03  4.3368211110e-20  4.2496152608e-03  4.2666162718e-03  
 1408.0000000000  9.7602658543e-03  -1.0383353798e-19  4.2496152608e-03  4.2666162793e-03  
 1408.5000000000  9.7854131155e-03  6.5059330518e-19  4.2496152608e-03  4.2666162868e-03  
 1409.0000000000  9.8103922488e-03  -6.3995059701e-19  4.2496152608e-03  4.2666162943e-03  
 1409.5000000000  9.8352028257e-03  5.6602527967e-19  4.2496152608e-03  4.2666163018e-03  
 1410.0000000000  9.8598444207e-03  6.2477785477e-19  4.2496152608e-03  4.2666163094e-03  
 1410.5000000000  9.8843166111e-03  -1.7565762217e-19  4.2496152608e-03  4.2666163169e-03  
 1411.0000000000  9.9086189772e-03  -1.9947625495e-19  4.2496152608e-03  4.2666163244e-03  
 1411.5000000000  9.9327511020e-03  9.0070545453e-19  4.2496152608e-03  4.2666163319e-03  
 1412.0000000000  9.9567125715e-03  8.6775959894e-21  4.2496152608e-03  4.2666163394e-03  
 1412.5000000000  9.9805029747e-03  6.9388938625e-19  4.2496152608e-03  4.2666163470e-03  
 1413.0000000000  1.0004121903e-02  -2.5146489171e-19  4.2496152608e-03  4.2666163545e-03  
 1413.5000000000  1.0027568952e-02  -1.8390760906e-18  4.2496152608e-03  4.2666163620e-03  
 1414.0000000000  1.0050843718e-02  7.1115179364e-19  4.2496152608e-03  4.2666163695e-03  
 1414.5000000000  1.0073945803e-02  -4.7892513388e-19  4.2496152608e-03  4.2666163770e-03  
 1415.0000000000  1.0096874809e-02  -5.5729685745e-19  4.2496152608e-03  4.2666163846e-03  
 1415.5000000000  1.0119630344e-02  -2.4257753060e-19  4.2496152608e-03  4.2666163921e-03  
 1416.0000000000  1.0142212016e-02  2.1575848225e-19  4.2496152608e-03  4.2666163996e-03  
 1416.5000000000  1.0164619438e-02  -3.4692776319e-19  4.2496152608e-03  4.2666164071e-03  
 1417.0000000000  1.0186852225e-02  7.0439683423e-19  4.2496152608e-03  4.2666164146e-03  
 1417.5000000000  1.0208909995e-02  6.9517515166e-19  4.2496152608e-03  4.2666164222e-03  
 1418.0000000000  1.0230792370e-02  -4.4372443835e-19  4.2496152608e-03  4.2666164297e-03  
